Label,ID,Branch spot ID,Spot N links outgoing,Spot N links total,Spot N links incoming,Spot center intensity,Spot ellipsoid aspect ratios short/middle,Spot ellipsoid aspect ratios short/long,Spot ellipsoid aspect ratios middle/long,Spot ellipsoid properties short semi-axis,Spot ellipsoid properties middle semi-axis,Spot ellipsoid properties long semi-axes,Spot ellipsoid volume,frame,Spot intensity mean,Spot intensity std,Spot intensity min,Spot intensity max,Spot intensity median,Spot intensity sum,Spot position X,Spot position Y,Spot position Z,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,N outgoing links,Spot N links,N incoming links,Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,X,Y,Z,Mean ch1, , ,
,,,,,,(Counts),,,,(pixel),(pixel),(pixel),,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(pixel),(pixel),(pixel),(Counts),(pixel),,
100,100,6,1,2,1,1148.84129,0.935168675,0.427909511,0.457574685,4.242854215,4.536993518,9.915307096,799.5047483,1,1021.014778,288.4623365,478,2045,1037,207266,129.974,98.3491,70.073,1021.014778,5.757635216,6,24
101,101,7,1,2,1,1203.982493,0.718048541,0.333333552,0.464221474,4.288789273,5.972840314,12.86635937,1380.574663,1,1059.419355,230.5889611,542,1762,1033,426946,36.4925,50.2902,58.1265,1059.419355,6.90754564,7,31
102,102,8,1,2,1,1221.779147,0.640117799,0.432654747,0.675898635,4.319718757,6.748318454,9.984216727,1219.140194,1,1046.835616,209.7101357,486,1782,1040,382095,98.227,26.9193,64.245,1046.835616,6.627071866,8,31
103,103,9,1,2,1,1312.047668,0.764190312,0.439200303,0.574726343,4.278758769,5.599074862,9.742158046,977.6375107,1,1169.295139,298.4496287,507,2145,1146,336757,26.4942,7.84582,62.914,1169.295139,6.156913929,9,34
104,104,10,1,2,1,1063.449256,0.518328027,0.406521848,0.784294553,4.242858046,8.185662028,10.43697422,1518.362717,1,938.8329571,287.2566751,369,1932,911,415903,18.7456,24.9017,65.287,938.8329571,7.130100324,10,31
105,105,11,1,2,1,1147.313258,0.924038915,0.38500857,0.416658394,4.242851949,4.591637733,11.02014936,899.293768,1,1045.501931,238.4764525,508,1755,1055,270785,3.16354,30.9837,66.5715,1045.501931,5.98785109,11,40
106,106,12,1,2,1,899.1369238,0.872566894,0.384061284,0.440151106,4.242854407,4.862497577,11.04733694,954.6929963,1,779.6462882,183.4742244,359,1206,769,178539,1.56835,15.0031,70.8235,779.6462882,6.108365877,12,31
107,107,13,1,2,1,1115.988617,0.839870847,0.389293101,0.463515435,4.322155134,5.146214029,11.10257316,1034.42843,1,984.4717608,184.8211839,458,1485,1001,296326,11.6595,3.52978,68.975,984.4717608,6.273895485,13,38
108,108,14,1,2,1,1214.686581,0.758776139,0.428567219,0.56481378,4.530758552,5.971139998,10.5718738,1198.03292,1,1070.868715,223.9475531,526,1757,1068,383371,19.1811,40.1878,58.5645,1070.868715,6.588603625,14,31
109,109,15,1,2,1,1407.064957,0.738423449,0.468994976,0.635130122,4.326984511,5.859760433,9.226078607,979.8756405,1,1169.389078,340.2333992,469,2251,1141,342631,129.842,79.6343,73.23,1169.389078,6.161608741,15,31
110,110,16,1,2,1,1255.584224,0.772887494,0.369260602,0.477767599,4.242852563,5.489612132,11.49013064,1121.019526,1,1112.33945,258.3118705,472,1841,1126,363735,117.516,81.0275,64.979,1112.33945,6.444286736,16,31
111,111,17,1,2,1,1183.923017,0.752558048,0.406507651,0.540167835,4.242857408,5.637913805,10.43733715,1045.815779,1,1022.175549,301.1875352,451,1773,970,326074,144.132,82.3033,78.9795,1022.175549,6.296833263,17,50
112,112,18,2,3,1,848.8283277,0.772528294,0.385970538,0.499619937,4.242853005,5.492165186,10.9926862,1072.985904,1,748.1712329,182.6035595,374,1200,762,218466,147.569,61.9212,88.929,748.1712329,6.350897971,18,60
113,113,19,1,2,1,1199.185094,0.810106691,0.333333625,0.411468796,4.605499297,5.685052783,13.8164858,1515.295823,1,1074.023419,236.0585079,497,1935,1080,458608,95.1623,42.2164,61.985,1074.023419,7.125296465,19,31
114,114,20,1,2,1,1291.223521,0.664894173,0.365881327,0.550285055,4.242845686,6.381234573,11.59623457,1315.126554,1,1069.15601,321.6577233,479,2087,1010,418040,115.678,19.2987,67.79,1069.15601,6.796619845,20,31
115,115,21,1,2,1,1103.781209,0.821349032,0.416061518,0.506558724,4.843408687,5.896894621,11.64108787,1392.697064,1,968.9726368,213.7309977,478,1674,954,389527,63.4547,40.6722,55.1545,968.9726368,6.927704429,21,31
116,116,22,1,2,1,1060.165512,0.610240245,0.366355157,0.600345781,4.242852326,6.952757311,11.58125455,1431.064483,1,947.4105012,199.9509593,457,1737,951,396965,69.9712,15.7196,58.4875,947.4105012,6.990746137,22,31
117,117,23,1,2,1,1127.197601,0.634012252,0.36459723,0.575063382,4.242859302,6.692077777,11.63711339,1384.055436,1,990.4963145,208.0909813,483,1554,991,403132,48.9938,6.44491,58.5205,990.4963145,6.913345984,23,42
118,118,24,1,2,1,1205.718679,0.751876527,0.333333046,0.443334821,4.420015931,5.878645988,13.26005923,1443.228896,1,1056.748184,213.0351617,592,1857,1042,436437,8.66662,49.8928,61.347,1056.748184,7.010497985,24,31
119,119,25,1,2,1,766.3751719,1,0.372647017,0.372647017,4.242854974,4.242854974,11.38572102,858.5498612,1,621.7621622,194.0715009,292,1111,576,115026,0.721855,57.1909,67.198,621.7621622,5.896020312,25,31
120,120,26,1,2,1,1276.803338,0.69493546,0.409370521,0.589077036,4.242857074,6.105397288,10.36434442,1124.612167,1,1135.533923,309.9211694,470,2215,1117,384946,123.397,57.4526,69.0375,1135.533923,6.451163608,26,31
121,121,27,1,2,1,1200.342429,0.900446966,0.418576966,0.464854658,4.719629982,5.241430266,11.27541733,1168.366236,1,1031.659884,307.7785126,338,1891,971,354891,134.898,50.6527,72.9165,1031.659884,6.533764289,27,31
122,122,28,1,2,1,1207.84199,0.759300946,0.358369383,0.471972787,4.484240812,5.905749013,12.51290155,1388.067385,1,1040.266332,272.7774569,492,1773,1001,414026,113.695,65.6619,64.032,1040.266332,6.920019425,28,31
123,123,29,1,2,1,1245.863623,0.625071729,0.333333087,0.533271738,4.346087429,6.952941921,13.03827191,1650.348655,1,1117.980687,239.7158032,456,1853,1118,520979,101.001,55.5422,60.7165,1117.980687,7.330985572,29,31
124,124,30,1,2,1,1135.040935,0.614218964,0.506051469,0.823894244,4.24285465,6.9077233,8.384235413,1029.307554,1,964.635514,274.915023,353,1773,947,309648,143.863,69.1801,72.772,964.635514,6.263525506,30,31
125,125,31,1,2,1,1218.056311,0.670263081,0.333333554,0.497317492,4.426746998,6.604491764,13.28023219,1626.366358,1,1124.18319,273.273593,493,1754,1130,521621,114.652,42.0644,67.105,1124.18319,7.29530171,31,31
126,126,32,1,2,1,913.2561622,0.533456003,0.398689735,0.747371354,4.24285239,7.953518878,10.64199054,1504.280123,1,860.0592255,248.2313348,359,1761,858,377566,131.191,7.18365,74.5475,860.0592255,7.107988271,32,35
127,127,33,1,2,1,1410.154241,0.686682517,0.401240008,0.584316622,4.242859703,6.178779276,10.57436849,1161.192982,1,1101.948864,306.3750708,445,2082,1072,387886,102.135,82.8904,55.63,1101.948864,6.520365352,33,31
128,128,34,1,2,1,1150.037734,0.758939182,0.379019515,0.499406966,4.430394799,5.837615058,11.68909417,1266.331322,1,1008.867925,196.6601715,497,1583,1001,374290,54.9819,23.6046,53.778,1008.867925,6.711499774,34,31
129,129,35,1,2,1,1201.901984,0.784836991,0.369579228,0.470899348,4.532130536,5.774613818,12.26294715,1344.339073,1,1062.278894,222.2533674,514,1611,1047,422787,45.9437,36.1069,53.047,1062.278894,6.846575539,35,31
130,130,36,1,2,1,1349.000488,0.743866976,0.451933283,0.607545835,4.242859155,5.703787496,9.388242273,951.6885621,1,1145.021127,331.2940997,499,2208,1088,325186,96.4935,6.30554,62.3385,1145.021127,6.101951435,36,33
131,131,37,1,2,1,1119.252357,0.983874534,0.442245585,0.449493884,4.922335378,5.003011265,11.13032112,1148.150938,1,1033.56686,202.9957306,486,1537,1034,355547,85.3378,15.8175,59.521,1033.56686,6.495862027,37,31
132,132,38,1,2,1,702.0067822,0.456843596,0.421983292,0.923693132,5.967744743,13.06299309,14.14213514,4618.027645,1,649.1088546,71.11576165,464,915,645,799053,30.2681,66.8299,115.251,649.1088546,10.33053087,38,62
133,133,39,1,2,1,1209.112698,0.683973781,0.333333419,0.487348241,4.262947673,6.23261855,12.78883973,1423.312632,1,1071.659524,287.6720169,461,2277,1034,450097,96.7614,94.2842,57.006,1071.659524,6.978100685,39,26
134,134,40,1,2,1,1128.246432,0.732773355,0.335557888,0.457928616,4.334412633,5.915079479,12.91703396,1387.210121,1,991.0441176,203.4800741,451,1577,965,404346,51.345,57.9675,51.8385,991.0441176,6.91859454,40,31
135,135,41,1,2,1,1099.067324,0.882910662,0.380196731,0.430617442,4.927381628,5.580838291,12.96008415,1492.835896,1,982.4494118,156.0940026,521,1378,982,417541,66.9204,58.4489,50.819,982.4494118,7.089917038,41,31
136,136,42,1,2,1,1395.644413,0.749656862,0.497953838,0.664242354,4.242855495,5.659730087,8.520579961,857.0609868,1,1177.134831,310.9653968,572,2199,1138,314295,126.78,30.7549,73.2735,1177.134831,5.892610099,42,31
137,137,43,1,2,1,1160.105766,0.935540906,0.522923964,0.558953607,4.24285504,4.535189228,8.113713149,653.9760825,1,966.7380952,279.2489637,385,1609,931,203015,146.578,4.8185,81.6745,966.7380952,5.384653378,43,39
138,138,44,1,2,1,1213.126317,0.68871929,0.363286031,0.527480551,4.477607947,6.501354056,12.32529624,1502.91998,1,1048.157175,194.930629,673,1731,1027,460141,41.159,72.57,56.8155,1048.157175,7.105845321,44,31
139,139,45,1,2,1,1191.124221,0.789612563,0.365509358,0.462897091,4.603824938,5.830485932,12.59564177,1416.225672,1,1118.351621,277.7014738,468,2259,1114,448459,92.1011,73.7335,64.737,1118.351621,6.966499621,45,31
140,140,46,1,2,1,1235.327682,0.785892614,0.397943268,0.506358325,4.710475927,5.993790806,11.83705395,1399.905134,1,1085.487923,236.4923837,509,1931,1092,449392,77.2218,72.937,53.439,1085.487923,6.93963559,46,31
141,141,47,1,2,1,1139.833287,0.773243381,0.334470015,0.432554644,4.254013581,5.501519557,12.71866951,1246.843154,1,1026.747989,245.3685198,468,1803,1022,382977,83.5319,57.3974,57.2055,1026.747989,6.676892826,47,31
142,142,48,1,2,1,1066.921137,0.890190148,0.503535297,0.565649146,4.835381503,5.431852415,9.602865049,1056.496691,1,967.8164557,209.422254,365,1553,968,305830,137.556,23.1021,82.228,967.8164557,6.318197209,48,31
143,143,49,1,2,1,733.4030739,0.881098783,0.550193765,0.624440501,4.242845778,4.815403064,7.711548267,659.9637495,1,600.3178808,180.773795,282,991,587,90648,148.965,24.4698,95.336,600.3178808,5.401037061,49,31
144,144,50,1,2,1,912.4524681,0.814503524,0.406605732,0.499206842,4.641645489,5.69874206,11.41559286,1264.847155,1,891.4728261,247.8765829,306,1647,853,328062,145.466,38.0209,79.303,891.4728261,6.708876743,50,35
145,145,51,1,2,1,1081.268933,1,0.377466988,0.377466988,4.242852283,4.242852283,11.24032675,847.5852083,1,936.9552239,277.6894002,415,1568,941,188328,3.91847,98.6322,57.6235,936.9552239,5.870813081,51,24
146,146,52,1,2,1,1259.664928,0.679417561,0.333333096,0.490615956,4.280150411,6.299734741,12.84046037,1450.275461,1,1135.004762,277.4063819,535,2253,1182,476702,79.1005,89.311,59.276,1135.004762,7.02188905,52,31
147,147,53,1,2,1,1118.159868,0.672251748,0.36763319,0.546868329,4.242850593,6.311401356,11.54098899,1294.539104,1,1032.788571,262.5210285,388,1811,1004,361476,67.7576,96.5043,53.9955,1032.788571,6.7609676,53,28
148,148,54,1,2,1,1179.690165,0.941837373,0.339917671,0.360909092,4.41852983,4.691393605,12.99882356,1128.683876,1,1071.225225,221.6081565,513,1621,1090,356718,50.6297,88.8535,53.4665,1071.225225,6.458939807,54,43
149,149,55,1,2,1,1037.731933,0.867376848,0.377338774,0.435034409,4.242850474,4.891588337,11.24414125,977.5129719,1,930.3097643,178.9267318,442,1337,957,276302,29.9569,82.0555,61.9795,930.3097643,6.15665248,55,31
150,150,56,1,2,1,1286.520839,0.78395454,0.333333427,0.425194842,4.349575887,5.548250144,13.048724,1319.044964,1,1096.806878,222.952939,563,1869,1060,414593,16.5377,72.6466,66.034,1096.806878,6.80336331,56,31
151,151,57,1,2,1,1063.528873,0.7001906,0.337037808,0.481351518,4.285628499,6.12065986,12.71557194,1397.131471,1,956.5657568,160.1591016,536,1448,963,385496,25.0871,61.0019,56.6875,956.5657568,6.935049343,57,33
152,152,58,1,2,1,1206.092626,0.945588917,0.362051498,0.382884667,4.665440503,4.933899307,12.88612402,1242.492722,1,1069.478992,212.127301,566,1655,1056,381804,21.5023,96.1564,52.811,1069.478992,6.669118201,58,27
153,153,59,1,2,1,899.3578928,1,0.404522633,0.404522633,4.24285064,4.24285064,10.4885371,790.8953372,1,726.828877,218.4557548,339,1197,708,135917,36.2299,98.8361,55.515,726.828877,5.736893688,59,25
154,154,60,1,2,1,1099.477227,0.958345707,0.351966713,0.367264872,4.242855458,4.42727027,12.05470659,948.5047829,1,937.0869565,223.9410038,404,1507,953,215530,1.62717,71.1316,63.654,937.0869565,6.095139343,60,31
155,155,61,1,2,1,1118.206606,0.936733185,0.371576474,0.396672691,4.242851797,4.529413351,11.4185157,919.1747393,1,916.8122271,241.1528863,395,1548,888,209950,1.58472,87.3214,68.047,916.8122271,6.031654969,61,32
156,156,62,1,2,1,1115.673844,0.973867281,0.470833757,0.483468093,5.349838174,5.493395537,11.36247794,1398.759915,1,1017.137157,193.1481132,412,1440,1031,407872,11.9547,85.6848,56.2245,1017.137157,6.937742707,62,31
157,157,63,1,2,1,665.9346696,0.609825774,0.518662159,0.850508754,6.430285095,10.54446265,12.39782966,3521.185913,1,603.4642127,85.69219181,389,953,596,590188,83.1996,10.0452,103.654,603.4642127,9.437713343,63,38
158,158,64,1,2,1,750.9096315,0.757574947,0.713299737,0.94155666,10.08758127,13.31562153,14.14213514,7957.049899,1,721.2097783,90.02408852,488,1054,710,1268608,9.94619,7.76672,130.387,721.2097783,12.38476653,64,50
159,159,65,1,2,1,594.7453242,0.604205441,0.412733714,0.683101618,5.836936728,9.660516661,14.142137,3340.327037,1,563.5358744,44.1570233,424,770,564,502674,60.4501,8.57673,110.7195,563.5358744,9.27328185,65,15
160,160,66,1,2,1,769.1221096,0.857596136,0.672509406,0.784179612,9.510725025,11.0899812,14.14214425,6248.10483,1,729.0024585,77.01136476,504,955,728,1186087,63.6871,80.9645,125.322,729.0024585,11.42579864,66,22
161,161,67,1,2,1,611.7386085,0.432116706,0.333632853,0.77208969,4.524906248,10.47149112,13.56253199,2691.829197,1,560.0278184,58.89660496,420,788,558,382499,72.5337,97.2117,113.332,560.0278184,8.629513186,67,15
162,162,68,1,2,1,663.4809083,0.631940246,0.492482906,0.779318787,4.859748121,7.690201964,9.867851372,1544.766046,1,593.2021505,76.71107063,332,803,598,275839,103.243,83.647,110.822,593.2021505,7.171192301,68,43
163,163,69,1,2,1,532.1122649,0.80622728,0.764528097,0.948278626,5.27410539,6.541710408,6.898510871,996.9745698,1,505.7967213,64.40459582,299,719,506,154268,143.557,78.9638,136.427,505.7967213,6.197242499,69,12
164,164,70,1,2,1,671.1851917,0.641405665,0.517582169,0.806949794,6.22582797,9.706537241,12.02867552,3044.863727,1,626.7684964,63.64131012,443,824,624,525232,13.2082,83.2016,121.2915,626.7684964,8.991381337,70,14
165,165,71,1,2,1,573.4044383,0.696240454,0.420785226,0.604367678,5.95080116,8.547048831,14.14213424,3012.972646,1,546.5571066,54.77778177,397,699,550,430687,49.3755,95.2928,108.347,546.5571066,8.95988,71,12
166,166,73,1,2,1,634.3570716,0.570242754,0.511592498,0.897148617,6.749004452,11.83531822,13.19214898,4413.913426,1,606.7255676,76.39658662,347,838,607,614613,122.633,80.9911,134.9885,606.7255676,10.17603051,73,31
167,167,74,1,2,1,504.4302087,0.740035029,0.512424064,0.692432174,4.703008389,6.355115915,9.177961616,1149.037165,1,500.2076677,72.55332923,310,697,502,156565,136.432,96.5268,137.287,500.2076677,6.497532926,74,12
168,168,75,1,2,1,720.882418,0.742307534,0.631596752,0.850855909,8.099129929,10.9107473,12.82326089,4746.570667,1,684.4803392,67.11469677,434,893,684,887771,94.7742,9.91574,124.844,684.4803392,10.42550531,75,31
169,169,76,1,2,1,649.1725875,0.612352827,0.43305091,0.707191819,6.124265789,10.0012044,14.14213815,3628.357059,1,600.6263499,68.88408373,383,846,601,556180,10.9071,95.4983,115.931,600.6263499,9.532507078,76,29
170,170,77,1,2,1,629.4852647,0.554200114,0.3878537,0.699844136,4.242865284,7.655836184,10.93934461,1488.44156,1,575.0209974,55.14005689,454,752,568,219083,31.3793,97.7196,108.6675,575.0209974,7.082953536,77,24
171,171,79,1,2,1,681.7782896,0.699278499,0.699277549,0.999998642,9.889281198,14.14212108,14.14214029,8284.819062,1,656.3980344,73.70075424,401,889,659,1335770,118.291,8.94954,130.0855,656.3980344,12.55253592,79,65
172,172,80,1,2,1,645.4871225,0.565049787,0.526247464,0.931329372,7.44226329,13.1709868,14.14213617,5806.66764,1,622.1826024,73.2993744,419,865,625,865456,121.2,30.7036,131.541,622.1826024,11.15011773,80,13
173,173,81,1,2,1,589.2145981,0.963207189,0.778130597,0.80785381,5.964235267,6.192058506,7.664825527,1185.716055,1,555.7168142,69.0470814,404,781,546,188388,143.983,31.0541,136.328,555.7168142,6.565946862,81,30
174,174,82,1,2,1,706.1622818,0.618782021,0.463307503,0.748741055,6.552158104,10.58879846,14.14213683,4109.932553,1,660.6524164,62.64621968,477,889,658,710862,29.2295,36.8396,112.296,660.6524164,9.93684911,82,31
175,175,83,1,2,1,689.0448525,0.495153437,0.495153054,0.999999228,7.002543808,14.14216945,14.14218038,5866.469979,1,650.654925,64.3236881,434,847,653,997454,37.9992,18.0405,111.0795,650.654925,11.18826509,83,32
176,176,84,1,2,1,627.4110582,0.690813785,0.420921929,0.609313159,5.004913839,7.244953633,11.89036136,1805.992234,1,578.1083172,56.48903876,378,771,577,298882,34.164,89.8556,103.4305,578.1083172,7.55455852,84,32
177,177,85,1,2,1,649.5433731,0.555904757,0.462236584,0.8315032,5.817747416,10.46536721,12.58608171,3209.877729,1,621.9301513,64.64004519,448,806,622,534238,96.7317,95.21,126.334,621.9301513,9.150959363,85,19
178,178,86,1,2,1,763.5462022,0.414750382,0.414749873,0.999998773,5.865456546,14.14213656,14.14215391,4913.840065,1,689.9868827,80.2761199,433,979,682,894223,80.684,43.2042,117.3385,689.9868827,10.54655939,86,38
179,179,87,1,2,1,730.2346777,0.504230122,0.451224244,0.894877605,6.381274911,12.65548136,14.14213663,4783.984472,1,667.0499182,80.5983457,326,935,672,815135,107.989,44.2441,129.8695,667.0499182,10.45282591,87,51
180,180,88,1,2,1,701.809813,0.504702835,0.504702758,0.999999849,7.137587287,14.14215811,14.14216025,5979.59106,1,668.2387015,58.53477102,478,870,669,1049803,20.0454,51.9551,119.1025,668.2387015,11.25972088,88,31
181,181,89,1,2,1,665.7105877,0.702094169,0.435720165,0.620600746,6.162009214,8.776613573,14.14212541,3203.705701,1,654,48.3079706,504,796,655,558516,12.6467,38.2291,117.6875,654,9.145090373,89,47
182,182,90,1,2,1,939.3269464,0.699682437,0.622312818,0.889421808,8.800846585,12.57834429,14.14215863,6557.71053,1,872.7738386,104.6369472,655,1248,858,1427858,80.6683,65.9476,131.951,872.7738386,11.611488,90,55
183,183,91,1,2,1,689.0443349,0.687063133,0.566463929,0.824471439,7.551790466,10.99140691,13.33145868,4635.210886,1,658.4805511,70.29706421,415,889,662,812565,81.5382,27.3633,116.5485,658.4805511,10.34332798,91,31
184,184,92,1,2,1,665.1432272,0.598283596,0.598283288,0.999999485,8.461000231,14.14212304,14.14213033,7088.262017,1,647.92172,51.28695046,442,812,650,1175330,60.7125,31.285,112.6135,647.92172,11.91654575,92,32
185,185,93,1,2,1,701.7146853,0.71669629,0.52877401,0.737793703,6.981785368,9.741623431,13.20372265,3761.688539,1,667.1283582,60.99624802,471,818,666,670464,12.3133,66.8373,120.9925,667.1283582,9.647869228,93,43
186,186,72,1,2,1,537.2626823,0.572732905,0.48637545,0.849218626,5.329900982,9.306084805,10.95840873,2276.786202,1,522.4616588,76.06665542,313,773,516,333853,136.757,58.4481,131.302,522.4616588,8.161021973,72,47
187,187,78,1,2,1,637.2439411,0.829698926,0.450316476,0.542746847,6.368446628,7.67561151,14.14215772,2895.681453,1,622.9858156,82.83809731,408,826,628,439205,125.77,46.3256,132.2065,622.9858156,8.842072232,78,42
188,188,0,1,2,1,1334.38061,0.850820106,0.333333394,0.391778934,4.432131137,5.209245887,13.296391,1285.907846,2,1169.763298,271.1112241,575,1995,1126,439831,60.751,78.1697,57.564,1169.763298,6.745907974,0,31
189,189,1,1,2,1,1412.882975,0.728334292,0.462297004,0.634731893,4.242853821,5.82542092,9.177766212,950.1911482,2,1109.5,331.471568,432,2001,1060,290689,112.671,2.35017,67.561,1109.5,6.098749427,1,31
190,190,2,1,2,1,1202.692084,0.703820585,0.349833387,0.497049099,4.282136036,6.084130146,12.24050131,1335.816396,2,1072.407792,201.5923006,530,1567,1099,412877,36.1861,20.3455,58.8415,1072.407792,6.832076492,2,31
191,191,3,1,2,1,1235.652247,0.771061582,0.366294958,0.475052793,4.544073422,5.893269137,12.40550362,1391.568611,2,1067.264059,284.3549782,558,2330,1039,436511,79.6398,35.7938,58.158,1067.264059,6.925832834,3,31
192,192,4,1,2,1,1131.999959,0.65117507,0.390188224,0.59920633,4.242854143,6.515688849,10.87386519,1259.189207,2,1006.478873,332.7063082,394,2123,1010,357300,143.307,96.8998,78.338,1006.478873,6.698858348,4,25
193,193,5,1,2,1,1151.446869,0.824782036,0.35785062,0.433872956,4.242852189,5.144210234,11.85648971,1083.9802,2,1001.727599,281.8690783,371,1802,942,279482,113.983,98.053,67.282,1001.727599,6.372515688,5,26
194,194,6,1,2,1,1057.22203,0.907993779,0.416413516,0.458608335,4.242852244,4.672776775,10.18903586,846.1641912,2,953.7386935,262.4849434,377,2043,986,189794,128.42,98.5189,72.3435,953.7386935,5.867530346,6,24
195,195,7,1,2,1,1199.832655,0.774533842,0.333333246,0.430366277,4.398601981,5.67903136,13.19580938,1380.745305,2,1062.424936,236.4328551,560,1922,1031,417533,36.7948,49.9144,58.657,1062.424936,6.907830225,7,31
196,196,8,1,2,1,1232.328391,0.636104559,0.425560702,0.669010615,4.362255175,6.857764359,10.25060621,1284.493124,2,1048.334197,240.205604,420,1805,1046,404657,98.2858,26.302,64.4995,1048.334197,6.743433175,8,31
197,197,9,1,2,1,1372.824998,0.84482294,0.462913916,0.547941934,4.534156697,5.366990502,9.794816147,998.417649,2,1193.228669,296.2427716,542,2066,1167,349616,26.3613,7.53245,62.103,1193.228669,6.200231141,9,34
198,198,10,1,2,1,1212.33117,0.627915749,0.429470132,0.683961396,4.242852219,6.75704061,9.879271918,1186.391381,2,1026.013966,341.6997098,350,2055,969,367313,18.4131,23.0754,64.155,1026.013966,6.567193173,10,31
199,199,11,1,2,1,1166.238268,0.912342505,0.370632752,0.406242996,4.242852226,4.650503735,11.44759118,946.1513734,2,1078.386029,241.230796,492,1734,1066,293321,3.06057,30.5072,64.448,1078.386029,6.090094126,11,40
200,200,12,1,2,1,896.2876737,0.901579598,0.400254588,0.443948143,4.242855567,4.706024375,10.60039208,886.5902656,2,769.0863636,192.4168724,332,1265,762,169199,1.51236,14.414,69.9335,769.0863636,5.959522308,12,31
201,201,13,1,2,1,1089.973274,0.880322441,0.384322787,0.436570475,4.399384454,4.997469392,11.44710802,1054.208344,2,965.3973941,178.2691612,449,1472,974,296377,11.5545,3.43701,69.7,965.3973941,6.313632221,13,38
202,202,14,1,2,1,1225.15939,0.78242027,0.416090249,0.531798913,4.454599689,5.693359262,10.70584976,1137.33139,2,1082.644776,224.2927856,542,1916,1066,362686,19.6459,39.6855,58.3225,1082.644776,6.475393109,14,31
203,203,15,1,2,1,1405.034318,0.782520284,0.443709311,0.567025954,4.242854182,5.422037316,9.562238341,921.4436512,2,1164.75,377.8409898,445,2676,1082,330789,129.226,80.1786,74.306,1164.75,6.036613782,15,31
204,204,16,1,2,1,1277.822327,0.771824704,0.393496417,0.509826149,4.365992357,5.656714972,11.09538022,1147.831307,2,1104.786127,257.8319089,395,1857,1111,382256,117.264,81.5408,65.492,1104.786127,6.495259182,16,31
205,205,17,2,3,1,1082.403249,0.683968585,0.369947581,0.540883879,4.242857308,6.203292667,11.46880673,1264.408891,2,958.1005291,248.3128972,358,1704,938,362162,143.659,83.9556,79.6205,958.1005291,6.708101788,17,50
206,206,94,1,2,1,878.0779539,0.8016056,0.44429413,0.554255273,4.242852924,5.292943219,9.549648838,898.3203203,2,781.2462121,176.6480572,343,1138,809,206249,147.174,63.8123,89.377,781.2462121,5.985689778,18,60
207,207,19,1,2,1,1248.7336,0.777801095,0.333333206,0.428558417,4.453824803,5.726174509,13.3614795,1427.384143,2,1099.370192,241.3811413,548,1891,1106,457338,95.2477,41.6147,62.3205,1099.370192,6.984748174,19,31
208,208,20,1,2,1,1223.799798,0.758685096,0.393739411,0.518976072,4.641212313,6.117442318,11.78752288,1401.885284,2,1069.935162,304.8827328,450,2051,1039,429044,114.733,18.8822,69.595,1069.935162,6.942906061,20,31
209,209,21,1,2,1,1085.941247,0.815649737,0.418772651,0.513422161,4.979172056,6.104546882,11.88991699,1513.833107,2,974.57277,224.886608,404,1757,959,415168,64.2167,41.8142,55.5115,974.57277,7.123003043,21,31
